,epoch,common:age_loss,common:age_accuracy,common:apparel_class_loss,common:apparel_class_accuracy,common:color_loss,common:color_accuracy,common:gender_loss,common:gender_accuracy,common:material_loss,common:material_accuracy,loss,val_common:age_loss,val_common:age_accuracy,val_common:apparel_class_loss,val_common:apparel_class_accuracy,val_common:color_loss,val_common:color_accuracy,val_common:gender_loss,val_common:gender_accuracy,val_common:material_loss,val_common:material_accuracy,val_loss,common:apparel_class_randomguess,common:color_randomguess,common:material_randomguess,common:age_randomguess,common:gender_randomguess
10,10,0.608506917953491,0.77398891898518,1.16289925575256,0.497317939996719,2.61711549758911,0.287068692863246,0.614807069301605,0.657960328823524,3.60088920593262,0.116588008180408,1.75094962120056,,0.755471888731451,1.12516820430756,0.525879502296448,2.67537951469421,0.278685065226821,0.62740421295166,0.622401831919647,3.66125011444092,0.118351322472811,,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
11,11,,0.77398891898518,1.1582967042923,0.50097531080246,2.5908408164978,0.296623165459087,0.61160147190094,0.654203226490759,3.58466219902039,0.125197580425205,,0.615351676940918,0.748378222530825,1.1093282699585,0.535988688468933,2.58284115791321,0.312973537545496,0.609142184257507,0.651463400743919,3.59423542022705,0.122800625179599,1.73086261749268,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
12,12,,0.771968084212504,1.14804625511169,0.508736968040466,2.57470178604126,0.301689932436053,0.602654874324799,0.673458311367483,3.55460715293884,0.126991248160723,,0.626538634300232,0.762565489580972,1.11524140834808,0.536999583244324,2.57407236099243,0.30786675237592,0.610890448093414,0.673259566206548,3.60822200775147,0.120131041915935,1.73555314540863,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
13,13,0.621906936168671,0.769273596680926,1.14138472080231,0.512353718280792,2.53339147567749,0.299807989657701,0.617074131965637,0.649506848574804,3.54296779632568,0.121610261397014,1.72000467777252,0.637994825839996,0.748378222530825,1.08543074131012,0.550950288772583,2.53786706924438,0.318809874975316,0.598298609256744,0.656307017859116,3.57884287834168,0.132589078017799,1.71540510654449,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
14,14,,0.776683406516757,1.13126766681671,0.516336143016815,2.51988840103149,0.304729997930582,0.599364101886749,0.665474490436589,3.51089119911194,0.128784907674819,,0.582948565483093,0.77675275663112,1.10522091388702,0.538414895534515,2.60924315452576,0.304948597103031,0.628663957118988,0.622401831919647,3.6576874256134,0.122800625179599,1.74553203582764,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
15,15,0.59079509973526,0.782072319827897,1.12629294395447,0.521212637424469,2.46990656852722,0.319061720095219,0.597590029239655,0.669231592769354,3.50430083274841,0.137215113146065,1.68622100353241,0.587648630142212,0.766112290005733,1.09042942523956,0.54973715543747,2.52820754051209,0.31370308980574,0.600258946418762,0.6708377799601,3.58178377151489,0.134368797460922,1.70588028430939,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
16,16,0.567435145378113,0.781398728821011,1.12436819076538,0.519790291786194,2.44150328636169,0.323983728368099,0.605116903781891,0.659838836937442,3.47963070869446,0.131475401056674,1.67183768749237,0.60356867313385,0.766112290005733,1.06627213954926,0.556207060813904,2.44761896133423,0.336318887264775,0.604089796543121,0.639354424889381,3.56031084060669,0.134368797460922,1.68304049968719,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
17,17,0.585698902606964,0.779377894048336,1.10582995414734,0.530640423297882,2.43884038925171,0.327458096516633,0.608756303787231,0.669701209034718,3.45151257514954,0.133448427344322,1.66568732261658,0.592885732650757,0.748378222530825,1.06655550003052,0.561666011810303,2.51429390907288,0.323916687028935,0.593553841114044,0.646619828251025,3.5756983757019,0.128139783508969,1.69625377655029,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
18,18,0.584831774234772,0.781398728821011,1.10710299015045,0.531575083732605,2.41885542869568,0.332380078247763,0.59729927778244,0.673927927632846,3.44723987579346,0.132551593476563,1.65869283676147,0.590833127498627,0.787393223256506,1.06247556209564,0.560857236385346,2.50752472877502,0.327564394562067,0.588062584400177,0.656307017859116,3.59247732162476,0.124580344622723,1.69590044021606,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
19,19,0.591417074203491,0.78409321635259,1.10142827033997,0.534541606903076,2.40560102462769,0.327892372628887,0.606907844543457,0.660778112520634,3.42987895011902,0.135780187179073,1.65416955947876,0.579522252082825,0.748378222530825,1.04518377780914,0.558228850364685,2.47414517402649,0.345802932227727,0.581923007965088,0.690212159176281,3.5443549156189,0.123690480802181,1.67222058773041,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
20,20,0.571144044399262,0.776683406516757,1.09601294994354,0.539783835411072,2.39291667938232,0.329340039294984,0.589636981487274,0.667822657868335,3.43618154525757,0.135780187179073,1.64461600780487,0.609637975692749,0.762565489580972,1.05328369140625,0.559644162654877,2.44810581207275,0.330482549834956,0.594112694263458,0.668415993713653,3.57145929336548,0.137038380724587,1.68185114860535,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
21,21,0.575216472148895,0.777356997523644,1.09971964359283,0.531981468200684,2.36716961860657,0.334262021026114,,0.670170868352545,3.40674018859863,0.136318287499729,,0.581348955631256,0.751925022955586,1.06053972244263,0.558633267879486,2.48712706565857,0.330482549834956,0.601601243019104,0.651463400743919,3.56714200973511,0.13881810016771,1.6867743730545,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
22,22,0.591022431850433,0.780725137814126,1.08889079093933,0.539783835411072,2.37308502197266,0.333972503617945,0.595252692699432,0.680502856715184,3.40209102630615,0.138111938792402,1.63685381412506,0.625594556331635,0.759018689156212,1.05075860023499,0.571168601512909,2.4363579750061,0.354557451814478,0.596871316432953,0.646619828251025,3.54827213287354,0.131699222395216,1.67771995067596,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
23,23,,0.788134947649957,1.08307409286499,0.541571855545044,2.33940172195435,0.342803156151613,0.589835286140442,0.685199191578676,3.36216187477112,0.14528659329163,,0.571648240089417,0.773205956206359,1.04157114028931,0.565911829471588,2.5044686794281,0.339237069421706,0.594643414020538,0.668415993713653,3.60237240791321,0.128139783508969,1.69016230106354,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
24,24,0.596962869167328,0.782072319827897,1.07438230514526,0.546001315116882,2.3315691947937,0.344106037571875,,0.667353041602972,3.36709761619568,0.138650047334479,,0.56410551071167,0.759018689156212,1.07386410236359,0.547310948371887,2.44938945770264,0.330482549834956,0.618618965148926,0.634510807774184,3.588951587677,0.13881810016771,1.68594098091125,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
25,25,0.578700244426727,0.7827459725868,1.07227909564972,0.549130380153656,2.29411149024963,0.343237458805617,0.601481854915619,0.663126323004843,3.34734630584717,0.147797711678511,1.60446262359619,0.602778434753418,0.762565489580972,1.02331805229187,0.578649401664734,2.41256999969482,0.355286977190679,0.604861438274384,0.641776211135829,3.58053779602051,0.139707955790292,1.67021191120148,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
26,26,0.577004075050354,0.788808538656843,1.06780707836151,0.55193430185318,2.27611327171326,0.340921213373261,0.585722327232361,0.672519035784291,3.31847715377808,0.150846938607469,1.59077727794647,0.588131546974182,0.748378222530825,1.02696597576141,0.573190450668335,2.44485378265381,0.322457609392491,0.593232929706574,0.651463400743919,3.55270862579346,0.134368797460922,1.66737699508667,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
27,27,,0.777356997523644,1.06908118724823,0.549292922019959,2.29146027565002,0.339763090657083,0.59083366394043,0.680972472980548,3.32754874229431,0.139546872980817,,0.587145984172821,0.751925022955586,1.02566146850586,0.567933678627014,2.37083649635315,0.345802932227727,0.56636244058609,0.690212159176281,3.53783559799194,0.141487683431374,1.64355432987213,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
28,28,,0.788134947649957,1.06872236728668,0.548805236816406,2.2474889755249,0.353370992759547,0.591095864772797,0.679093921814165,3.30705308914185,0.149950112961132,,0.591545045375824,0.748378222530825,1.02946662902832,0.577638506889343,2.39162278175354,0.343614329215082,0.591814756393433,0.663572376598457,3.61285638809204,0.132589078017799,1.66914212703705,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
29,29,,0.788134947649957,1.060791015625,0.55433189868927,2.26700162887573,0.345553704237972,0.581987500190735,0.675336862533865,3.29278206825256,0.152819964895117,,0.625047147274017,0.759018689156212,1.01912653446198,0.584512710571289,2.4164559841156,0.334859809628331,0.595620453357697,0.656307017859116,3.56015706062317,0.122800625179599,1.66859209537506,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
30,30,0.568020403385162,0.787461294891054,1.06227779388428,0.555835485458374,2.2562403678894,0.349607107202844,0.584633529186249,0.68191174856374,3.28470182418823,0.150846938607469,1.5767457485199,0.621957421302795,0.744831422106065,1.0214821100235,0.577436327934265,2.4255313873291,0.342155224694595,0.587604463100433,0.651463400743919,3.60038375854492,0.135258661281463,1.67701530456543,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
31,31,,0.787461294891054,1.06090331077576,0.552665770053864,2.25372767448425,0.352068111339285,0.588520407676697,0.686608126479695,3.27803707122803,0.153896165536428,,0.58749258518219,0.73773775590544,1.01832365989685,0.583703994750977,2.40432953834534,0.356016529450922,0.580365478992462,0.680524969568191,3.58102202415466,0.139707955790292,1.66016829013824,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
32,32,,0.790155782422633,1.06357455253601,0.551487326622009,2.24465322494507,0.348593743190752,0.597432255744934,0.675336862533865,3.27537059783936,0.147618353126381,,,0.759018689156212,1.01797294616699,0.587949872016907,2.43251037597656,0.339237069421706,0.602524757385254,0.680524969568191,3.56548762321472,0.13347894183834,,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
33,33,0.567767024040222,0.777356997523644,1.05427289009094,0.558111190795898,2.21744561195374,0.356555816958161,0.579172194004059,0.683320683464757,3.27113366127014,0.153896165536428,1.56309175491333,0.574442207813263,0.78029955705588,1.01801002025604,0.585119307041168,2.44439601898193,0.345802932227727,0.573790192604065,0.687790372929835,3.57693409919739,0.145047105921704,1.6640408039093,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
34,34,0.541534900665283,0.788808538656843,1.04657316207886,0.56152468919754,2.20442819595337,0.360754005168868,0.590166926383972,0.68285102414693,3.23965048789978,0.154075540531402,1.5493837594986,0.575005114078522,0.773205956206359,1.00872385501862,0.58228874206543,2.38445639610291,0.358934711607854,0.591981470584869,0.639354424889381,3.6065993309021,0.155725422580445,1.65870046615601,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
35,35,0.557995080947876,0.790155782422633,1.04954707622528,0.560427486896515,2.2006208896637,0.359161579798686,0.584847092628479,0.668761933451527,3.21887993812561,0.160891445040681,1.54725956916809,0.562456965446472,0.773205956206359,0.999082863330841,0.590578258037567,2.42587018013001,0.369148281947006,0.569893002510071,0.656307017859116,3.57284641265869,0.141487683431374,1.652179479599,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
36,36,0.565417408943176,0.787461294891054,1.0525438785553,0.560427486896515,2.1819064617157,0.363359768009393,0.594666182994843,0.669701209034718,3.21981644630432,0.155689833271946,1.54735243320465,0.593715310096741,0.783846422831746,1.01139211654663,0.583906173706055,2.40302801132202,0.345802932227727,0.564461052417755,0.695055776291479,3.59647560119629,0.135258661281463,1.65976250171661,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
37,37,0.553989171981812,0.787461294891054,1.04684615135193,0.561037063598633,2.18632817268372,0.363215009305308,0.584350526332855,0.671110143935736,3.22010254859924,0.162147004234122,1.54305624961853,0.55388081073761,0.759018689156212,1.00873959064484,0.58329963684082,2.40022230148315,0.348721114384658,0.567091226577759,0.692633945422729,3.5696849822998,0.143267394676539,1.64616703987122,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
38,38,0.564477264881134,0.774662509992066,1.04114639759064,0.563881635665894,2.19339418411255,0.362635947947219,0.584916830062866,0.680033197397357,3.1973295211792,0.156586658918282,1.54082691669464,0.546658575534821,0.766112290005733,1.01002895832062,0.578649401664734,2.41709184646606,0.342155224694595,0.572949111461639,0.685368586683388,3.59609723091126,0.148606544807951,1.65494978427887,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
39,39,0.543287515640259,0.786114051125264,1.03993701934814,0.563394010066986,2.16830730438232,0.360319702514863,0.583790719509125,0.678624305548802,3.22096037864685,0.159456527295112,1.53578817844391,0.546686053276062,0.773205956206359,0.996923625469208,0.585928022861481,2.40014457702637,0.350180192021103,0.593018293380737,0.646619828251025,3.59767842292786,0.137038380724587,1.65242743492126,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
40,40,0.533657312393189,0.798239245017367,1.04126143455505,0.56392228603363,2.14376330375671,0.367847473628269,0.585878551006317,0.680972472980548,3.18596529960632,0.161788287129863,1.52249586582184,0.62124639749527,0.77675275663112,1.03181195259094,0.565103113651276,2.45697426795959,0.333400731991887,0.571264922618866,0.651463400743919,3.65562653541565,0.147716689185369,1.6938464641571,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
41,41,0.53493344783783,0.786114051125264,1.03126108646393,0.571399569511414,2.16562151908875,0.361912127885046,0.587271571159363,0.676276138117055,3.17051339149475,0.16394067196964,1.52228569984436,0.585669100284576,0.77675275663112,0.994792699813843,0.596845924854279,2.34120464324951,0.361123314620499,0.58208954334259,0.678103183321744,3.63360857963562,0.147716689185369,1.65216743946075,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
42,42,0.538542330265045,0.798239245017367,1.03085947036743,0.56729519367218,2.13892555236816,0.367847473628269,0.58869218826294,0.678154646230975,3.17424082756043,0.161788287129863,1.5182740688324,0.56303995847702,0.78029955705588,0.988058149814606,0.596239387989044,2.41654348373413,0.338507517161463,0.5662642121315,0.656307017859116,3.58184409141541,0.137928244545127,1.6490364074707,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
43,43,0.526228904724121,0.774662509992066,1.02804398536682,0.568676829338074,2.15259957313538,0.369439898998451,0.581876039505005,0.678154646230975,3.16328859329224,0.166810540346469,1.51477718353271,0.557912230491638,0.759018689156212,0.980166256427765,0.596441566944122,2.41776919364929,0.348721114384658,0.600028097629547,0.687790372929835,3.59555673599243,0.147716689185369,1.65539109706879,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
44,44,0.549096703529358,0.788808538656843,1.02558267116547,0.571724653244019,2.14027428627014,0.37001896035654,0.580882549285889,0.682381407881566,3.15315103530884,0.168604191639142,1.51377820968628,0.559977173805237,0.762565489580972,0.986247360706329,0.59563285112381,2.37380599975586,0.361852866880742,0.578428447246552,0.692633945422729,3.64366173744202,0.142377539053957,1.6536031961441,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
45,45,,0.786787703884169,1.02450597286224,0.572821855545044,2.14211988449097,0.370308477764709,0.581137835979462,0.687077742745059,3.15296578407288,0.161608912134888,,0.581003665924072,0.748378222530825,1.00029790401459,0.59239786863327,2.42537093162537,0.359664236984054,0.597485184669495,0.6708377799601,3.63484454154968,0.142377539053957,1.67319297790527,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
46,46,0.53352826833725,0.795544757485791,1.02378630638123,0.571521461009979,2.13740158081055,0.365386469491829,0.579414308071137,0.69412228809276,3.12886714935303,0.173447086303619,1.50471830368042,0.627821505069733,0.762565489580972,0.980961859226227,0.590376079082489,2.48853588104248,0.343614329215082,0.592635154724121,0.6708377799601,3.66470384597778,0.137038380724587,1.69614005088806,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
47,47,0.532795310020447,0.7827459725868,1.02167224884033,0.575503885746002,2.13491106033325,0.371756117889056,0.571940302848816,0.688486677646077,3.11184000968933,0.168424833087013,1.49884724617004,0.549085557460785,0.773205956206359,0.97803121805191,0.605337619781494,2.40104007720947,0.345802932227727,0.585547864437103,0.680524969568191,3.67965507507324,0.13347894183834,1.66390490531921,0.25,0.0147058823529412,0.0142857142857143,0.333333333333333,0.5
